Company Name,Job link,Title,Text
Bizgaze Limited,https://www.indeed.co.in/company/Terminus-Global-TechSolutions-Pvt-Ltd/jobs/Brand-Manager-206cb685e480ca4c?fccid=cf6bec90065f5bef&vjs=3,Brand Manager,"l Brand strategy, including the setting of style guides, brand guidelines, brand vision and value proposition for short as well as long term.
l Planning and execution of all communications and media actions on all channels, including online and social media.
l Monitor market trends, research consumer markets and competitors’ activities.
l Translate brand elements into plans and go-to-market strategies.
l Assisting with product development, pricing and new product launches as well as developing new business opportunities.
l Creating and managing promotional collateral to establish and maintain product branding.
l Managing the budget for advertising and promotional items.
l Competitor and customer insights analysis.
l Analysis of sales forecasts and relevant financial’s and reporting on product sales.
l Align the company around the brand’s direction, choices and tactics.
Required Skills
l Proven working experience as Brand Manager.
l Proven ability to develop brand and marketing strategies and communicate recommendations to executives.
l Strong analytical skills partnered with a creative mind.
l Up-to-date with latest trends and marketing best practices.
Job Type: Full-time
Salary: ₹75,000.00 - ₹100,000.00 per month
Experience:
work: 6 years (Required)
total work: 6 years (Required)
Education:
Master's (Preferred)
Work Remotely:
No"
Reliance Jio Infocomm Limited,https://www.indeed.co.in/rc/clk?jk=cd57589f36faecbc&fccid=f63c7e3396139126&vjs=3,Manager-Performance Marketing,"Job Responsibilities :

This role is responsible for creating and managing advertising
campaigns on digital marketing channels. The role also entails
building campaigns, campaign planning, competitive analysis,
keyword research and ad copy writing.
Education Requirement :

MBA or equivalent
Experience Requirement :

7-12
Skills & Competencies :

Website AnalyticsBrandingCompetitive Analysis Content
AnalysisSocial Media Campaigns Search EnginesMicrobloggingOnline
AdvertisingOnline MarketingDemographic and User Behavior
ResearchMarketingSocial Media StrategyAd Hoc ReportingBrand
VisibilityBusiness Intelligence ToolsBusiness Knowledge Web
Analytic ToolsWeb ToolsWebsite PerformanceWebsite ROI
Location Map : Mumbai RCP"
ASSPL - Karnataka,https://www.indeed.co.in/rc/clk?jk=976ba41e5c47bba0&fccid=fe2d21eef233e94a&vjs=3,Brand Development Manager - Emerging Biz,"Basic qualifications

1. MBA from a Tier I institute
2. 5+ years of professional work experience in program management
3. Strong written and verbal communication skills and experience in communicating with leadership
4. Ability to think clearly, analyze quantitatively, problem-solve, scope business requirements manage risks appropriately and effectively
5. Advanced skills in MS Excel, working with large and complex datasets
6. Excellent analytical skills to dive deep into data and drive insights and develop detailed action plans
7. Collaborative and flexible with good organizational skills in managing competing priorities, time management and meeting tight deadlines at times
8. Ability to be comfortable with ambiguity and work in an unstructured environment

About Emerging Businesses
Emerging Businesses Program (EBP) team’s mission to make Amazon the partner of choice for emerging brands to build, launch and grow their brands. We achieve this by providing a suite of marketing services and self-service tools that span the entire lifecycle of a Brand, spanning Discovery, Consumer Insights, Selection, Pricing, Fulfillment, and Brand Protection & Exclusive Privileges. The role is for Amazon Launchpad, under EBP.

About the Role
We are looking for an individual to lead a specific pod within the Brand Success vertical. The candidate is expected to support emerging brand owners and startups with access to the best services on Amazon. The right candidate will enjoy and thrive in working in an early stage / start-up environment, comfortable with moving quickly, have a track record of making high judgement decisions, have experience with account management or business development and excited by the prospect of learning how to support new brands on Amazon. The candidate will own the pod and develop specific strategic solutions and collaborate with several different internal teams to grow emerging brands on Amazon. The candidate will need to be a self-starter and be able to deliver results at both a strategic and tactical level. Understanding the specific needs of emerging brands, developing solutions that cater to these needs, and helping the brands within the category/ pod grow, is a large part of the mandate. The candidate may be required to manage a team of 1-2 direct reports.

Responsibilities:

Shape the overall pod/category strategy and roadmap from end-to-end
Ensure timely completion of release milestones across work streams; identifying and factoring-in dependencies
Manage and report out on projects, status, and work with teams to remove any project blockers
Innovate and identify new benefits for customers
Balance tradeoffs and gain support by utilizing excellent written, oral and interpersonal communication.
Work cross functionally and globally to drive program improvements
Actively build relationships with internal team including categories, marketing, legal, finance and business intelligence to deliver on the roadmap
Remain flexible to changing priorities, open to new ideas and have the customer experience firmly as the focus
Manage and coach team of 1-2 direct reports

Preferred Qualifications
Ecommerce, retail, and tech experience
Experience driving brand awareness and customer engagement
Intermediate to advanced knowledge of SQL
Working knowledge of tableau, power BI, R studio and data visualisation tools"
ABB,https://www.indeed.co.in/rc/clk?jk=b28b6042d1cabbd8&fccid=38b4474838e7b7a1&vjs=3,Market Analyst,"Basic Info
Location
Bangalore, Karnataka, India
Job type
Full-Time
Contract
Regular/Permanent

Take the next step in your career at ABB, working in a team that is dedicated to creating a future where innovative digital technologies allow greater access to cleaner energy.
ABB Global Industries and Services Private Limited (GISPL) is a company which has 5 functions to support ABB projects globally. We have 2000 employees as a part of this company serving in the areas of Research, Development, Engineering center and Regional ERP support center which contributes to ABB's 5 divisions globally. In 2015 the company name was registered as ABB Global Industries and Services Private Limited (GISPL).

ABB Industrial Automation is writing the future of safe and smart operations. With our deep industry knowledge and automation expertise, we understand the needs of our customers and enable them to lead through safer, more productive and energy efficient operations.

Reporting to the Business Development Manager and you will be performing market research, analysis business development and various account management duties to facilitate development and execution of marketing and sales strategies for existing and potential global accounts, solutions and channels.
Your responsibilities
Conducting thorough research of customers, competitors, industry segments and financials and provides necessary frameworks/plans to facilitate business decision making.
Tracking and forecasting trends and analyze in detail the data collected to provide management with thorough reports and results.
Preparing reports on findings while illustrating data with graphs and translating complex results into written texts that are clear and understandable.
Ensuring ABB’s value proposition for the target segment is developed and well communicated (internally and externally).
Conducting hands-on analysis of market research outputs to define strategies, uses, and opportunities for ABB businesses, business lines, solutions and channels with measurable benefits.
Managing internal stakeholders of ABB to facilitate and execute running of global account and solution management smoothly.
Analyzing competitor performance based on their financial parameters.
Living ABB’s core values of safety and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business.
Your background
MBA/B.E/B.Tech in Marketing or Finance from a reputed institution.
Required 3 to 6 years of hands-on experience in analytical and marketing skills.
Ability to collaborate in a complex matrix structured organization smoothly and in a timely manner.
Ability to communicate coherently and in a timely manner in a global community of account managers and business stakeholders.
Should support marketing and sales activities to drive IA and global account management ambitions.
Ability to find areas of potential business development in a turbulent macroeconomic environment.
More about us
Bring your very own sense of pride and purpose as you help us drive forward the Fourth Industrial Revolution – creating a sustainable future for our planet, and your career. Join ABB and harness the power of our diverse global network, as you collaborate with and learn from our world-class teams. Above all, challenge yourself every day. Let’s write the future, together.
Important, please include in your CV the following passage:
“I hereby agree for my personal data, included in my job application, to be processed in line with the needs of recruitment, in accordance with the Law on Personal Data Protection of 29th August 1997 (Law Gazette from 2002, No.101, heading 926, as amended).”
Reference Number
IN75923229_E1
Publication date
2020-09-17"
Tradeplus - Online Brand of Navia Markets Ltd.,https://www.indeed.co.in/company/Tradeplus---Online-Brand-of-Navia-Markets-Ltd./jobs/Social-Media-Strategist-Wfh-Pan-India-1b6da1c015ed1127?fccid=8af9d8dc341e5f98&vjs=3,Social Media Strategist || WFH || Pan India,"Tradeplus - Online Brand of Navia Markets Ltd.
Navia Markets Limited is a financial services company established in the year 1983. It is widely known by its online brand Tradeplus and one of the fastest growing discount broker in India. Transparency, Technology and Timely service are our guiding principles. We understand that people do business with people they trust and understand. We build trust among the customers by empowering our employees. We enrich the employees to work efficiently and smartly. Our company has received NSDL Star Performance Award for the years 2013, 2015, 2016, 2017 & 2018. Head office Chennai.
Work from Anywhere PAN INDIA.
Work Remotely. Collaborate Virtually. Improve Flexibility.
Job Description:
Primarily focus on improving social media platforms, their respective participants (Facebook, Reddit, Quora, Linkedin, Twitter, Instagram, YouTube, Pinterest, etc.) and how each platform can be deployed in different scenarios
Develop and execute social media marketing plans, including meetups, contests and awareness campaigns
Develop marketing strategies to improve awareness, engagement, new customer acquisition and support client retention
Work with brands / clients to explore and identify ways to integrate social media into business strategies and marketing campaigns
Collaborate with agencies and other vendor partners and work with affiliate partners
Establishing a strategic business partnership with leading YouTube channels, Instagram pages, reviewers, and any social media platforms to attract the target audience and maximize the brand presence.
The candidate should be able to plan and execute paid campaigns for social media
Works with other departments to develop social media timelines coinciding with new product releases, ad campaigns, or other brand messages.
Development of brand awareness and online reputation through various social media channels
Location: Pan India
Job Types: Full-time (Work From Home)
Required Candidate profile
Soft Skills: -
- Good communication (written and verbal) skills
- Creative skills for contributing new and innovative ideas
- People Management skills
- Being Up to date with latest trends in the market
- Ability to take sound business calls
Qualification: Any Graduation, MBA Marketing, or any relevant experience. Fresher can apply
Role: Manager / Asst Manager / Sr. Executive / Executive.
Eligibility: Good understanding of social media platforms
Salary: As per industry standards (based on candidates experience and skill level)
Job Type: Full-time
Salary: ₹300,000.00 - ₹750,000.00 per year
Experience:
total work: 4 years (Required)
Social Media Marketing: 3 years (Required)
Education:
Bachelor's (Required)
Work Remotely:
Yes"
BT,https://www.indeed.co.in/rc/clk?jk=ed60b3dda05a1897&fccid=72713e5b1ba0ef22&vjs=3,Marketing Specialist,"Our mission is to break down the barriers of today to release the potential of tomorrow. Join us today and release yours.

About this role


Purpose of the role: BT Enterprise division has around 1.2 million customers and serve over half the FTSE 350. Our customers range from big household names, government departments and public service organisations right through to small businesses and new start-ups. We cover both the communications and IT services markets. Overall we’re focused on four main product markets: Fixed Voice; Mobility; Fibre and connectivity; networked IT services provided over the biggest UK network in both fixed and mobile communications. We also provide network IT services to corporate and public sector organisations in the Republic of Ireland.


As our Marketing Automation Campaign professional, you'll own specific pieces of work within our wider digital automation marketing strategy. You'll partner with stakeholders to gather the data, business and technical requirements for automation marketing, as well as design, diagnose and solve technical issues in workflows. As part of the role, you'll also monitor the performance of campaigns and work with marketing segment managers to optimise performance, make recommendations for improvements and technical developments.
You'll have the following responsibilities
Implementing and managing segmentation models enabling the delivery of increasingly targeted CRM campaigns
Implementing complex content, subject line and segmentation testing within email campaigns
Establishing best practices for exceptional deliverability across multiple IPs and resolve any delivery & deliverability issues for email & push
Monitoring campaign activity to proactively identify problems, and measure performance
Key point-of-contact for campaign activity with internal stakeholders, scheduling and managing SLAs, campaign briefs, journey flows and turnaround times with stakeholders
Performing day-to-day email marketing activities, including: campaign scoping, mapping set-up, scheduling, testing, tagging and deployment of one-time, recurring, triggered and dynamic content-driven campaigns
Contributing to our test and learn strategy to optimise comms effectiveness; feeding all insights gained into a continuous process of testing and refinement
Applying best practice methods for control measurement and test and learn approaches in campaign management
Using and enhancing the data coming into Adobe Campaign to personalise experience across the customer lifecycle
Providing Adobe Campaign training to colleagues
Leading the governance of the campaign design and build on the Adobe Campaign platform

Connected Leaders Behaviour

Solution focussed achiever: Set high standards for the quality you deliver, clearly outlining expectations for yourself and others.
Collaborative partner: Build open and trusting relationships with colleagues across departments, promoting long-term partnership.
Commercial thinker: Approach complex, business-critical problems with thought and insight.

You'll have the following skills & experience

Significant experience working in CRM campaigns with an excellent understanding of data and database marketing (from client or agency environment)
Mandatory hands-on expertise in Adobe Campaign Classic
Experience of campaign design and implementation and managing complex lifecycle & data driven campaigns
Good understanding of campaign reporting & analysis/interpretation
Proven track record of iteratively delivering consistently high ROIs
Demonstrable experience of CRM testing & optimisation
Excellent understanding of relational data and database marketing
Experience with marketing customer data models
Understanding of HTML and JavaScript
In depth understanding of at least one marketing discipline and a good understanding of the whole marketing mix.
Excellent communication and interpersonal skills.
People management and leadership skills

Qualifications:

Demonstrable technical skills in Adobe Campaign and similar campaign orchestration platforms.
A Marketing qualification is desirable, but not essential.
Typically a degree or post graduate qualification in a related subject, e.g. Business or Marketing.
Experience:
At least 8 years’ experience, preferably in telecom, of working in marketing campaign management roles.
Should have worked with people from other business locations or functions.

IJP Eligibility Critieria
As per IJP Guidelines’
“If you have an active PIP/Disciplinary sanctions then you cannot apply for a role internally for the duration of that sanction. In circumstances when you are in a disciplinary process but the outcome hasn’t been reached or there is an active appeal then you can apply, however, the Offer could be withdrawn if, subsequently, you’re issued with a sanction or your appeal is unsuccessful. It is the responsibility of an applicant to not apply to IJP in case if they are on an active PIP/ Disciplinary case/ Warnings or sanction. If such an applicant is found to have applied for a role, then, strong disciplinary action will be taken against that applicant.
COVID-19 Notice: We’ve changed our recruitment process so that we can continue to offer exciting opportunities. We’ve moved to ‘virtual hiring’ until further notice - which includes video interviews and virtual onboarding, to make sure that we maintain candidate and employee safety.


About BT
BT has a key role in British society, fostering change and leading technology innovation. From delivering the Olympics, to supporting the emergency services, to investing more into research than any other UK technology company, we take pride in everything we do - and in the people who work here.

We're now a global company operating at the forefront of the information age, employing 90,000 people in 180 countries. And we're on a mission. Guided by our core values of Personal, Simple and Brilliant our goal is to help customers, communities and businesses overcome barriers and release their potential.
So, if you're interested in the power of potential, why not join us today and release yours? You can read more here about what it's like to work at BT
How to Apply
It's easy to apply online; you just need a copy of your up-to-date CV and to follow the step-by step process. Don't worry if you need to make changes - you'll have the opportunity to review and edit your work on the final page. We look forward to receiving your application!





NA"
Shoppiko - Simplifying eCommerce,https://www.indeed.co.in/company/Shoppiko/jobs/Digital-Marketing-Manager-55a318667ad31b83?fccid=37885049311b7c1b&vjs=3,Digital Marketing Manager,"We are currently seeking an experienced and creative Digital Marketer to be part of a high growth eCommerce SAAS Platform.
The position of Digital Marketing Manager serves as a central component to the continued growth and success of JobProgress. This position focuses on overseeing and executing multi-platform marketing campaigns from ideation to completion, creating and maintaining customer outreach channels, and interacting with relevant market companies and associations, and collaboration with office staff on campaigns and assignments.
Scope of Position
- Execute on digital marketing campaigns, including web, SEO/SEM, email, social media and display advertising
- Maintain our social media presence across all digital channels - Measure and report on the performance of marketing campaigns
Responsibilities
- Coordinate all digital marketing, including SEO/SEM, marketing database, email, social media and display advertising campaigns based on leadership direction.
- Design, build and maintain our social media presence
- Design, build and maintain internal marketing library
- Measure and report performance of marketing campaigns, and assess against goals (ROI and KPIs)
- Identify trends and insights, and optimize spend and performance based on the insights
- Brainstorm with other team members new and creative growth strategies
- Plan, execute, and measure conversion tests
- Collaborate with internal teams to create landing pages and optimize user experience
- Utilize strong analytical ability to evaluate end-to-end customer experience across multiple channels and customer touch points
- Collaborate with vendor partners
- Evaluate emerging technologies. Provide thought leadership and perspective for adoption where appropriate
Requirements
- Bachelor/Master Degree in marketing or a related field (relevant years of experience can be substituted in lieu of degree)
- Proven experience in digital marketing and design
- Demonstrable experience coordinating SEO/SEM, marketing database, email, social media and/or display advertising campaigns
- Highly creative with experience in identifying target audiences and devising digital campaigns that engage, inform and motivate
- Experience in optimizing landing pages and user funnels
- Experience with A/B testing - Solid knowledge of website analytics tools (e.g., Google Analytics)
- Experience in setting up and optimizing Google Adwords campaigns
- Experience in setting up and optimizing Facebook Ads campaigns
- Strong analytical skills and data-driven thinking
If this is you, please get in touch.
Job Type: Full-time
Pay: ₹180,000.00 - ₹240,000.00 per year
Experience:
Total Work: 1 year (Preferred)
Digital Marketing: 1 year (Required)
Education:
Bachelor's (Preferred)
Digital Marketing Experience:
SEM (Required)
Industry:
Software Development
Work Remotely:
Yes"
Constera Realty Pvt Ltd,https://www.indeed.co.in/company/Constera-Realty-Pvt-Ltd/jobs/Senior-Marketing-Manager-6e37c76d1e991981?fccid=0169ab4bebca813a&vjs=3,Senior Marketing Manager,"Oversee company's overall marketing department staff
Ensuring effective marketing of the company and its projects by targeting correct & appropriate audience in their campaigns
Obtaining market research such as current trends and the needs and desires of customers
Plans and oversees advertising and promotion activities
Analyze business reports and conduct surveys about the market
Planning and implementing marketing strategies
Develops and manages sales/marketing operating budgets.
Keep the marketing team motivated and encourage creativity & innovation
Requirements
At least 10 years of experience within Real Estate industry, with at least 5 years at managerial level.
Experience in strategy development within Marketing & Sales for Properties & Real Estate Developments.
Master’s degree in Marketing or Sales.
Must be fluent in English.
Job Type: Full-time
Salary: ₹60,000.00 - ₹85,000.00 per month
Experience:
Sales & Marketing: 10 years (Preferred)
Education:
Master's (Required)
Location:
Ahmedabad, Gujarat (Required)
Language:
Fluent English (Preferred)
Work Remotely:
No"
jUGGI FUELENTS,https://www.indeed.co.in/company/jUGGI-FUELENTS/jobs/Manager-Marketing-7994d55a184b5459?fccid=b9759bd65fbbc200&vjs=3,Manager Marketing,"Company description
We do door to door deliver of HSD(deisel) and commercial gas in BBn aree (Baddi Barotiawala and Nalagarh).
Job description
Management and marketing of deisel and commercial LPG gas Thoughout BBN area to various industries and other Establishments.
Contract length: 36 months
Job Types: Full-time, Contract, Fresher
Salary: From ₹20,000.00 per month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Marketing: 1 year (Preferred)
Education:
Master's (Preferred)
Marketing Experience:
Client Management (Preferred)
Work Remotely:
No"
Nakoda Machinery Pvt Ltd,https://www.indeed.co.in/company/Nakoda-Machinery-Pvt-Ltd/jobs/Marketing-Communication-Executive-0d65ba5db237bb00?fccid=afa89c78754f2195&vjs=3,Marketing Communications Executive,"* Responsible for branding online / offline.
* Product understanding and analysis.
* Product improvement and product branding.
* Market Strategy analysis and introduce new ideas for business development.
* Pre & Post CRM Activities.
* Domestic / International Event management.
* Support Sales Field Team In Respect To Regular Activities.
* Ensure for team performance and regular review.
Expected Start Date: 19/9/2020
Job Types: Full-time, Walk-In
Salary: Up to ₹30,000.00 per month
Experience:
CRM / Branding / Event: 3 years (Preferred)
Marketing: 3 years (Preferred)
Education:
Master's (Preferred)
Location:
Pune, Maharashtra (Preferred)
Language:
English (Preferred)
Marketing Experience:
Client Management (Preferred)
Marketing Campaigns (Preferred)
Campaign Management (Preferred)
Digital Marketing (Preferred)"
Roche,https://www.indeed.co.in/rc/clk?jk=bb3696957c6d2716&fccid=bca1c8ed48c3b338&vjs=3,AD - Corporate Affairs,"Roche Corporate Positioning and Strategy
Develop a strategic communications plan to inform, engage and align stakeholders (internal and external) highlighting Roche India’s Vision and strategic priorities
Position Roche as an enabling partner in India’s Healthcare Transformation Journey amongst key stakeholders including patients, policy makers, patient groups etc. Partner with COEs and build Roche Value Proposition to enhance the impact of new product launches in the country
Provide strategic counsel and oversight to business partners for external engagements. Digital Strategy
Develop and Implement an integrated Digital Communications and Insights strategy
Lead content strategy to ensure that content is compelling to the audience, on-brand and optimized for all uses and channels.
identify opportunities in using latest technologies to build employee-centric communication experiences & content.
Lead and track metrics and measurement Reputation and Risk Management Anticipate and identify issues/ crisis that may have an impact on Roche reputation; take proactive steps to mitigate any risks
Take steps to influence business environment in Roche's favor
Work closely with Regional and Global Teams on any reputation-related topics Update and influence Government policy and Industry dynamics Media Management
Increase Roche’s share of voice in the media and raise awareness around key issues impacting patients
Sustained engagement with Media to increase visibility and relevance for Roche India among external stakeholders Internal Communications
Create a cohesive, internal communications program and editorial calendar to support understanding and adoption of Roche India Vision and strategic initiates
Develop executive communications strategy for the ILT. Plan and execute leadership visibility activities that create connections and drive engagement, including the creation of mailers, videos, talking points and blogs
Provide strategic oversight and work closely with other internal stakeholders (states, communities etc.) to ensure consistent messaging and experience for all colleagues.
Leverage various platforms including visual storytelling as an effective medium for message dissemination CSR
Design and develop sustainable CSR Programs aimed at strengthening our commitment to India and positively impact the communities Roche interacts
with
Masters in PR, Mass Communications or Journalism
Internal and external communications experience
Overall 5+ years of experience in corporate communications or PR agency experience
Experience in preparation of marketing collateral
Crisis communication experience
Corporate social responsibility experience – ideally should have created and implemented CSR program
Event management experience
Experience and understanding of the pharmaceuticals sector
Excellent writing skills and command of the English language. Strong verbal communication
Experience in preparation of communication material like press releases, press kits etc.
Roche is an equal opportunity employer.
Communications, Communications > External & Internal Communications"
Yashus Digital Marketing,https://www.indeed.co.in/rc/clk?jk=d48a09d60f2ddd32&fccid=28ff1814fe45dc92&vjs=3,Social Media Marketing Executive,"Manage all social media channel campaigns
To sustain an engaging audience and to increase audience satisfaction/experience
Research and analyse social media trends including social media ad revenue and web visitor data
To improve social media presence and campaign efficacy
Works with various company departments to promote overall brand through social media channels
Required skills:
Oversees all company social media accounts management
Develops engaging, creative, innovative content for regularly scheduled posts, which enlighten audiences and promote brand-focused messages
Coordinates social media messaging with advertising departments, brand managers, and quarterly or seasonal company goal
Audits and analyses social media presences, including digital advertising costs and returns
Analyse social media campaigns with tracking systems to gather visitor data and determine efficacy and areas for social media campaign improvement
Works with other departments to develop social media timelines coinciding with new product releases, ad campaigns, or other brand messages
Monitors and develops reports on competitor activity within social media spaces
Desired Candidate Profile
MBA in Marketing
Candidate must have minimum 1-2 years of relevant experience executing Social Media channels
Extensive Knowledge of Social Media Platforms
Proficient in handling paid social media campaigns
Ability to work independently on projects and also collaborate as a team member
Copywriting, Content Creation, Public Relations and Brand Marketing Experience
Proofreading and Editing Skills
Interpersonal Skills
Strong Verbal and Written Communication Skills
Job Location – Viman Nagar, Pune, Maharashtra, India
For recent job updates and new job openings follow LinkedIn Company Profile- Here"
Prestigious Client of SANUMAS Solutions,https://www.indeed.co.in/company/Prestigious-Client-of-SANUMAS-Solutions/jobs/Senior-Marketing-Executive-e40838fbaab2949f?fccid=983ba787c1ba9e44&vjs=3,"Sr. Marketing Executive(15+ Years Experienced) - Apartments,...","Job description:
15+ Years Experienced
1. MBA with Civil UG preferably. Young, Energetic.
2. Should have knowledge on Apartments, Villas, Site Layouts, Document Study, Legal Coordination with Advocates, etc related to Sale or Lease of Property.
3. Should previously have Well experience in a promoting company and given good sale results.
4. Should know good English and Tamil. Hindi preferably.
5. Own vehicle must. Fuel compensation.
6. Meet And handle high end customers and low income groups too.
7. Willing to relocate to Tirupur. Accommodation will be provide.
8. Experience certificates and Salary Certificates are must.
Job Type: Full-time
Salary: From ₹600,000.00 per year
Experience:
Marketing Apartments/Villas: 10 years (Preferred)
Education:
Bachelor's (Preferred)
Language:
English, Tamil, Hindi (Preferred)
Marketing Experience:
Client Management (Required)
Marketing Campaigns (Required)
Campaign Management (Required)"
Sanap & Associates,https://www.indeed.co.in/rc/clk?jk=d6e3dd4257c1cb2a&fccid=22f7874ff0ce5e06&vjs=3,Marketing Executive,"Work Profile:-
Should have Excellent Communication Skills and Convincing Power.
Fluent in English & Hindi
Should be able to work with a Team.
Answering screening and forwarding incoming phone calls
Should be able to work on leads provided by us.
Should be able to work at the field
Need good exposure in portfolio management, Mutual fund, Medicliam, Vehicle insurance & professional services like GST and Direct tax etc.
Education –
UG: B.Com, BMS, BBA
PG: MBA, PGDM – pursuing MBA or PGDM
Experience – Minimum 2-year experience in any organisation.
CTC INR – 200000 – 300000 PA
Location – Borivali-Mumbai.
Please mail the profile at hr@sanapassociates.com
Visit our website www.sanapassociates.com and www.rupaybazar.com for more details about us."
BT,https://www.indeed.co.in/rc/clk?jk=4203a529ef413666&fccid=72713e5b1ba0ef22&vjs=3,Marketing Specialist -Account Based Marketing,"Our mission is to break down the barriers of today to release the potential of tomorrow. Join us today and release yours.

About this role

The role will be responsible for planning, leading and creating customized account based marketing programs.
The role will drive account specific marketing planning aligned to sales strategies and create marketing campaigns and associated sales cadence activities within the target account portfolio.

You'll have the following responsibilities

Plan sector focused marketing activities working closely with Marketing, Sales, Propositions and Commercial teams to drive revenue.
Design & execute 1:1, 1: few, and broad-based marketing initiatives to support pipeline requirements for your account portfolio.
Focus on the buyer’s journey and deploy the right programmatic campaigns based on an understanding of the segmentations of accounts within your account portfolio and the right personas to engage in those campaigns.
Maintain accurate and actionable understanding of accounts within your portfolio and action plans for additional account insights or contact data quality
Coordinate and Ensure effective and timely execution of all marketing activities working with multiple internal and external stakeholders like campaign execution teams, agencies, and industry bodies.
Manage a small team of Account Based Marketing professionals: KPIs,Recruitment, Training & mentoring, employee satisfaction

Connected Leaders Behaviour

Inspiring communicator: Create inspiring messages, considering different perspectives and delivering simple communications.
Solution focussed achiever: Deliver and coordinate activities and respond positively to challenges.
Collaborative partner: Develop great working relationships with stakeholders, sharing knowledge and collaborating.


You'll have the following skills & experience

Ability to plan marketing programs and assess impact on business growth via measurable KPIs
Knowledge of marketing automation platforms and CRM tools (SalesForce, Marketo, etc
Skilled in analysing available Insights for the role and researching any additional requirements through secondary research.
People management and leadership skills
Excellent verbal and oral communications skills.Excellent presentation skills
Eye for detail and excellent multi-tasking skills.
Excellent time management skills.

Qualifications:
Understanding of B2B marketing strategy, planning and execution
A Marketing qualification is desirable, but not essential.
Typically a degree and post graduate qualification in a related subject, e.g. Business, marketing, economics, statistics, analytics, etc.
Experience:
Significant and diverse experience in B2B marketing, both digital and events. Preferrably 10 years or more.
Should have worked with people from other business locations or functions.
People management experience.
IJP Eligibility Critieria
As per IJP Guidelines’
“If you have an active PIP/Disciplinary sanctions then you cannot apply for a role internally for the duration of that sanction. In circumstances when you are in a disciplinary process but the outcome hasn’t been reached or there is an active appeal then you can apply, however, the Offer could be withdrawn if, subsequently, you’re issued with a sanction or your appeal is unsuccessful. It is the responsibility of an applicant to not apply to IJP in case if they are on an active PIP/ Disciplinary case/ Warnings or sanction. If such an applicant is found to have applied for a role, then, strong disciplinary action will be taken against that applicant.
COVID-19 Notice: We’ve changed our recruitment process so that we can continue to offer exciting opportunities. We’ve moved to ‘virtual hiring’ until further notice - which includes video interviews and virtual onboarding, to make sure that we maintain candidate and employee safety,


About BT
BT has a key role in British society, fostering change and leading technology innovation. From delivering the Olympics, to supporting the emergency services, to investing more into research than any other UK technology company, we take pride in everything we do - and in the people who work here.

We're now a global company operating at the forefront of the information age, employing 90,000 people in 180 countries. And we're on a mission. Guided by our core values of Personal, Simple and Brilliant our goal is to help customers, communities and businesses overcome barriers and release their potential.
So, if you're interested in the power of potential, why not join us today and release yours? You can read more here about what it's like to work at BT
How to Apply
It's easy to apply online; you just need a copy of your up-to-date CV and to follow the step-by step process. Don't worry if you need to make changes - you'll have the opportunity to review and edit your work on the final page. We look forward to receiving your application!





NA"
Datar Cancer Genetics Limited,https://www.indeed.co.in/company/datar-genetics/jobs/Senior-Manager-2ca4491587e7b2dd?fccid=52d463a976c27c1f&vjs=3,Senior Manager - Sales and Marketing (COVID-19),"Experience of at least 4-5 years in customer relationship management in any field and capable of meeting revenue targets.
Expected Start Date: 19/9/2020
Job Type: Full-time
Experience:
total work: 4 years (Preferred)
Education:
Master's (Preferred)
Sales Experience:
Account Management (Preferred)
Lead Generation (Preferred)
Cold Calling (Preferred)
Field Sales (Preferred)"
